CLIENTNUM,idstatus,Months_Inactive_12_mon,Contacts_Count_12_mon,Total_Trans_Amt,Total_Trans_Ct,Avg_Utilization_Ratio
788230158,1,1,2,16715000,126,8.5000000894069672E-2
788240358,1,1,2,8452000,83,2.0999999716877937E-2
788246958,1,1,2,4375000,81,0
788252358,1,4,2,3529000,84,0.20999999344348907
788259558,1,3,4,1430000,28,0.65499997138977051
788269158,1,3,0,2534000,78,0.55099999904632568
788275083,1,3,4,4678000,80,0.11100000143051147
788290383,1,6,3,4436000,83,0.31999999284744263
788327358,1,1,3,8440000,102,0.23100000619888306
788350908,1,1,3,3548000,69,0.2070000022649765
788360283,1,1,0,2557000,55,0
788370258,1,3,2,1830000,64,0.97600001096725464
788379933,1,3,2,4422000,70,0
788386908,1,2,2,1156000,29,4.3999999761581421E-2
788407833,1,3,2,4025000,79,8.2999996840953827E-2
788418933,1,2,3,5000000,85,0.67299997806549072
788440083,1,3,3,3807000,82,3.9999999105930328E-2
788465583,1,3,3,3029000,52,0.24799999594688416
788474658,1,2,4,1842000,56,7.9000003635883331E-2
788485908,1,2,3,1463000,34,0
788502858,1,2,1,4431000,68,0.19499999284744263
788519958,1,5,2,4815000,62,0.60900002717971802
788528958,1,1,3,8356000,79,0
788544108,1,3,0,4037000,74,0.15700000524520874
788552658,1,3,1,4562000,86,0.70999997854232788
788595183,1,1,3,3499000,80,0.47699999809265137
788610258,1,2,4,3762000,73,0.26100000739097595
788618208,1,3,3,8198000,90,0
788620083,1,2,2,4563000,89,0.59600001573562622
788621658,1,3,2,1457000,24,0.9179999828338623
788630958,1,1,2,3264000,67,0
788633733,1,3,2,16258000,108,4.1999999433755875E-2
788638908,1,2,4,4278000,71,0.90499997138977051
788641758,1,3,2,3868000,66,6.1999998986721039E-2
788646858,1,3,1,4275000,61,0.6470000147819519
788658483,1,2,3,1411000,28,0.56199997663497925
788661408,1,5,2,4757000,79,0.29800000786781311
788667408,1,1,1,4475000,66,0.61299997568130493
788671608,1,2,1,14393000,107,7.9999998211860657E-2
788673708,2,1,3,1254000,35,0
788675658,1,2,4,1670000,37,0.43900001049041748
788677533,1,3,4,1594000,43,3.5000000149011612E-2
788684508,1,3,3,2056000,41,0.29600000381469727
788687133,1,3,1,13678000,125,0
788694558,1,2,3,4463000,87,0.46000000834465027
788699808,1,1,2,1538000,43,0
788701608,1,2,3,1260000,32,0.57800000905990601
788705358,1,1,4,3965000,58,0.14200000464916229
788709408,1,3,1,14771000,127,0
788715483,1,2,2,4805000,86,0.56400001049041748
788717358,1,2,2,3432000,68,0.17800000309944153
788719533,1,2,3,4060000,61,0
788723133,1,1,2,2240000,53,7.6999999582767487E-2
788725608,1,2,3,8387000,102,0.12999999523162842
788728608,1,3,2,1588000,36,0.36000001430511475
788730933,1,3,3,1132000,28,0.70399999618530273
788734158,1,3,2,4493000,59,0
788737083,1,2,2,4551000,84,0.46299999952316284
788739633,2,1,4,2136000,40,0.11299999803304672
788741733,1,2,3,14614000,106,0.22800000011920929
788744058,1,1,2,4506000,80,0.33899998664855957
788747358,1,3,2,4836000,68,0.36800000071525574
788752833,1,3,4,3857000,69,0.65100002288818359
788754108,1,2,4,2608000,78,0.13899999856948853
788755158,1,3,1,3016000,80,0.37200000882148743
788756133,1,1,2,4400000,60,0.57599997520446777
788760633,1,2,2,3503000,68,0.11100000143051147
788761608,1,3,4,2564000,57,0.22200000286102295
788766933,1,3,1,14279000,97,2.0999999716877937E-2
788767983,1,1,3,4273000,82,0
788768883,1,1,3,4676000,68,0.17800000309944153
788769783,1,1,3,4707000,74,0.54500001668930054
788770908,1,2,2,4275000,67,0.49399998784065247
788771733,1,3,3,4354000,70,0.56999999284744263
788772708,1,1,3,4432000,61,0
788776008,1,3,1,4683000,91,0.2460000067949295
788776908,1,1,4,3525000,63,0.64399999380111694
788778033,1,2,3,15869000,109,0.10400000214576721
788779008,1,1,2,1211000,25,0.66600000858306885
788779983,1,2,3,16401000,121,0.67299997806549072
788780958,1,3,3,1073000,21,9.7999997437000275E-2
788782008,1,3,2,4146000,69,0
788783133,1,3,3,1649000,29,0.1809999942779541
788784258,1,2,4,1475000,31,0.55299997329711914
788785083,1,3,2,4311000,78,0.33700001239776611
788786208,1,3,3,4725000,85,0.18199999630451202
788788758,1,1,2,2050000,46,0.23499999940395355
788789658,1,1,4,1471000,37,0.4309999942779541
788791383,1,2,1,4850000,70,0
788792583,1,3,0,4458000,71,0
788794758,2,2,4,2061000,38,0
788797983,1,1,3,4869000,85,0.44299998879432678
788802483,1,2,3,4766000,87,0.56699997186660767
788805108,1,3,3,4259000,80,9.7999997437000275E-2
788805858,1,3,1,4997000,89,0.55800002813339233
788808633,1,3,2,1441000,29,0.46299999952316284
788810658,1,2,5,2503000,70,0
788811558,1,3,3,7847000,65,0.5220000147819519
788812608,1,2,3,8066000,79,0.19200000166893005
788813658,1,2,3,4755000,88,0
788814783,1,3,3,1820000,58,9.2000000178813934E-2
788820933,1,2,2,3511000,73,8.2999996840953827E-2
788824083,1,2,1,8202000,88,2.9999999329447746E-2
788826408,1,1,3,2434000,58,0.12600000202655792
788827308,1,2,4,1793000,38,0.34900000691413879
788830683,1,1,0,1558000,31,0.81999999284744263
788832033,1,3,3,3015000,64,0.10899999737739563
788835408,2,3,3,2648000,41,0
788838033,2,2,4,2832000,48,0
788840283,1,2,3,4741000,86,0.72000002861022949
788842008,1,2,2,5173000,87,0.57499998807907104
788846508,1,1,3,4567000,81,0.7070000171661377
788848458,1,1,2,5089000,71,0.62300002574920654
788853258,1,2,0,1734000,39,0.18799999356269836
788856408,1,5,2,4264000,75,0.31400001049041748
788862333,1,2,2,1527000,32,0
788864508,1,2,2,4997000,79,0.59600001573562622
788866983,1,2,1,3383000,61,0
788868858,1,4,2,1658000,32,0.93199998140335083
788870283,1,4,1,3778000,72,0
788874333,1,1,4,4313000,67,8.2999996840953827E-2
788876208,1,3,3,3826000,71,0
788885133,1,1,1,3912000,63,0.19099999964237213
788890533,1,1,4,13756000,106,6.7000001668930054E-2
788896983,1,3,2,1537000,37,0.1550000011920929
788898933,1,2,1,5198000,77,0
788900883,1,1,3,1368000,38,0.41999998688697815
788907033,1,3,1,7321000,73,0.3970000147819519
788908308,1,3,2,14227000,116,0
788911458,1,1,1,3840000,69,0
788912658,1,1,4,3144000,62,0
788915283,1,1,2,1273000,36,0.68999999761581421
788916933,1,2,2,8095000,81,3.0999999493360519E-2
788920308,1,2,1,4368000,75,0.55400002002716064
788923758,1,1,3,4138000,76,0.23499999940395355
788930358,1,2,2,3891000,81,0.67100000381469727
788931558,1,2,2,7694000,85,0.87000000476837158
788937933,1,1,1,3566000,81,0.24699999392032623
788939358,1,2,2,1563000,40,0.5690000057220459
788940558,1,1,2,4224000,75,0.50800001621246338
788941983,2,3,1,2425000,50,0
788943333,2,2,2,4810000,55,2.8999999165534973E-2
788946783,1,1,3,1812000,50,0
788950158,1,2,3,1283000,39,4.8000000417232513E-2
788957358,1,3,2,4224000,77,0.45199999213218689
788959758,1,2,1,3451000,59,6.1000000685453415E-2
788960658,1,2,3,4649000,88,0.67699998617172241
788965683,1,3,3,2170000,41,0
788966958,1,2,2,4613000,86,0.64999997615814209
788971308,1,4,2,1809000,41,0.43599998950958252
788974608,1,1,3,1561000,41,0.82800000905990601
788977833,1,1,0,1876000,41,0.23800000548362732
788979258,1,1,4,1293000,32,4.3999999761581421E-2
788980983,1,4,2,12192000,112,4.6000000089406967E-2
788989083,1,1,2,4535000,82,0.66200000047683716
788990508,1,1,1,3714000,56,0.51700001955032349
788994783,1,4,3,4519000,76,0.30700001120567322
788996058,1,2,4,3841000,69,0.72200000286102295
788997408,1,3,2,4205000,65,0.87300002574920654
789008508,1,1,1,13999000,119,0.48600000143051147
789012633,1,2,1,2907000,69,0.22400000691413879
789013833,2,2,1,2118000,41,1.2000000104308128E-2
789016983,1,5,1,7834000,86,0.32800000905990601
789022233,1,5,2,4457000,69,0.52399998903274536
789023508,1,1,3,15490000,110,3.2000001519918442E-2
789025083,1,3,0,4655000,82,0.59799998998641968
789043008,1,2,4,2058000,70,0
789047208,1,1,3,4983000,79,0.65600001811981201
789048858,1,2,3,2115000,59,0.83499997854232788
789050883,1,3,4,2655000,62,0
789052308,2,2,2,2451000,38,0
789053883,1,2,1,3692000,84,0.19900000095367432
789059958,1,2,4,3574000,75,2.9999999329447746E-2
789070233,1,4,3,4339000,72,0.5910000205039978
789074358,1,2,1,16856000,122,0
789076083,1,3,2,4608000,84,0.53200000524520874
789079758,1,2,3,1531000,48,3.9000000804662704E-2
789081408,2,3,4,2527000,45,0.11800000071525574
789082758,1,3,3,4981000,90,0.60799998044967651
789087858,1,2,1,4589000,69,0.73600000143051147
789089958,1,2,3,3662000,81,0
789095958,2,3,3,2497000,42,9.7999997437000275E-2
789097833,1,3,3,4230000,93,0.18299999833106995
789099783,1,3,3,4117000,70,0.40599998831748962
789101883,1,2,2,2729000,66,0.11699999868869781
789105183,1,1,2,4401000,87,7.1999996900558472E-2
789109983,1,1,4,3870000,73,0.31799998879432678
789111483,1,3,4,4255000,75,0.1120000034570694
789114408,1,1,4,4693000,82,0
789115833,1,3,2,1256000,29,0.31999999284744263
789121233,1,1,3,4609000,76,0.98299998044967651
789122808,2,2,3,2907000,45,0
789124683,1,2,3,1110000,21,0
789125733,1,2,4,2114000,53,0.34999999403953552
789127533,1,2,2,3013000,83,5.0999999046325684E-2
789129033,1,3,2,1150000,26,5.9000000357627869E-2
789138258,1,3,2,4799000,83,0.79699999094009399
789140283,1,4,1,1286000,29,0.76499998569488525
789143283,1,2,3,4868000,76,0.20800000429153442
789144633,1,2,2,2001000,34,8.7999999523162842E-2
789150633,1,3,2,3687000,58,0.62400001287460327
789151983,1,3,3,5244000,87,0.27099999785423279
789154833,1,2,0,4137000,72,4.8000000417232513E-2
789158433,1,1,2,2922000,53,0.67000001668930054
789161358,1,1,4,2666000,46,0.78299999237060547
789164283,1,1,3,4726000,87,0.74299997091293335
789167658,1,3,2,1534000,34,0.42800000309944153
789170283,1,5,4,3084000,63,0.15000000596046448
789172683,1,2,0,1741000,27,0.62599998712539673
789173958,1,1,2,4283000,76,0.61000001430511475
789175683,1,3,2,8352000,71,0.23399999737739563
789177333,2,3,2,2104000,40,0.64300000667572021
789179583,1,3,2,4865000,87,0.125
789180933,1,1,2,4524000,67,0.75999999046325684
789182358,1,1,2,3991000,76,7.9999998211860657E-2
789185508,1,2,1,3918000,70,0.13699999451637268
789186858,1,5,1,7796000,97,2.8000000864267349E-2
789187908,1,2,2,1448000,36,0.17499999701976776
789191358,1,3,2,4035000,80,0.42800000309944153
789193383,1,1,5,3495000,70,0.63999998569488525
789196158,1,2,4,1485000,26,0.69900000095367432
789197508,1,3,4,1518000,36,0.70499998331069946
789198708,1,1,2,1135000,24,0
789200208,1,3,3,13583000,110,0.65600001811981201
789204933,1,2,4,4511000,76,0
789209283,1,3,0,4518000,84,0.18500000238418579
789212883,2,1,2,2533000,44,0
789218433,1,3,2,4528000,86,0
789220008,1,2,2,1425000,27,0
789226683,1,2,3,3878000,82,0.23899999260902405
789228108,1,2,3,4378000,86,0.14399999380111694
789231858,1,3,3,5177000,79,0.44600000977516174
789233808,1,2,2,4568000,74,0.57599997520446777
789235383,1,2,4,2119000,52,0.18400000035762787
789237333,1,2,5,15041000,102,7.9000003635883331E-2
789238683,1,2,2,4586000,89,0
789240258,1,3,1,4904000,81,0.88300001621246338
789241308,2,3,3,2145000,41,0
789244308,1,1,4,3986000,64,0.10700000077486038
789247458,1,2,3,2467000,54,0.52600002288818359
789248958,1,2,3,5259000,89,0.85399997234344482
789261558,1,1,4,1387000,34,0.62900000810623169
789262683,1,3,2,1315000,23,0
789266208,1,2,3,1408000,28,0.26800000667572021
789267633,1,4,1,4404000,93,0.68400001525878906
789270033,1,2,3,1122000,13,0
789271533,1,3,2,4653000,74,0.63099998235702515
789280683,1,2,3,13956000,122,7.6999999582767487E-2
789282333,1,3,3,1355000,34,0.11800000071525574
789289383,1,2,3,14626000,97,6.1000000685453415E-2
789291633,1,2,0,1526000,45,0.17700000107288361
789293358,1,3,4,5328000,78,0.2370000034570694
789296133,1,1,3,4601000,65,6.3000001013278961E-2
789297558,1,3,2,2602000,51,0.27399998903274536
789298833,1,2,3,7555000,96,0
789300408,1,2,2,4293000,87,0.43399998545646667
789301458,1,2,2,4675000,78,0.17700000107288361
789304983,1,1,2,8753000,97,8.3999998867511749E-2
789307833,1,3,3,1849000,56,0.17900000512599945
789309558,1,2,4,2570000,49,0.70599997043609619
789310833,1,2,5,3164000,62,0.43200001120567322
789312033,2,3,3,4921000,51,0.11900000274181366
789314133,1,3,3,1754000,45,0.17399999499320984
789317883,1,3,3,1200000,36,9.0999998152256012E-2
789319458,1,2,3,4219000,65,6.4999997615814209E-2
789322833,2,3,3,673000,18,0
789325008,1,3,1,3645000,82,0.25299999117851257
789326808,1,1,2,1917000,37,0.20800000429153442
789328083,2,3,3,2826000,39,0
789331908,1,2,2,5342000,64,0.10400000214576721
789334458,1,1,3,4197000,67,5.4000001400709152E-2
789337233,1,6,2,1323000,26,0.81999999284744263
789338583,1,2,2,1988000,30,4.1000001132488251E-2
789339633,1,2,3,3736000,55,0
789344358,1,1,3,1536000,42,0.72200000286102295
789345408,1,3,2,4983000,53,0.50199997425079346
789347133,1,1,1,4690000,79,0.53600001335144043
789351783,1,2,2,4518000,88,0.76499998569488525
789354783,1,3,0,4286000,86,0.62900000810623169
789358908,2,2,2,2562000,36,0
789362058,1,2,0,4003000,64,0
789363408,1,1,2,7427000,83,7.2999998927116394E-2
789365508,2,3,4,1453000,26,3.5000000149011612E-2
789367083,1,3,3,3778000,64,0.60799998044967651
789368658,1,2,3,1468000,30,0.66299998760223389
789370383,1,2,2,1346000,26,0.65700000524520874
789373683,1,2,2,4976000,70,0.57999998331069946
789382758,2,3,3,2050000,51,0
789392883,1,1,0,4650000,71,0.66399997472763062
789394833,1,2,2,13270000,104,9.0999998152256012E-2
789396783,1,3,4,4729000,78,0.52499997615814209
789398733,1,3,2,16179000,105,0.14800000190734863
789407958,1,2,3,4063000,62,6.7000001668930054E-2
789412458,2,3,4,4909000,52,0.10899999737739563
789413958,1,2,3,1938000,53,8.5000000894069672E-2
789415983,1,3,2,1888000,42,8.1000000238418579E-2
789417708,1,2,1,4988000,90,0.75900000333786011
789419658,1,2,1,4503000,89,0
789420933,1,1,3,4130000,87,0.25
789430083,1,1,2,4470000,83,9.4999998807907104E-2
789432033,2,2,3,7844000,64,5.7000000029802322E-2
789433758,1,3,2,1715000,39,0.375
789435783,1,1,2,1532000,26,0.43799999356269836
789450408,1,5,3,15106000,91,0.29100000858306885
789454683,1,2,2,5046000,79,0.67000001668930054
789466008,1,3,4,3578000,75,0.02500000037252903
789467508,1,3,0,1937000,57,0.52999997138977051
789469083,1,1,1,7855000,81,0
789472833,1,3,1,4377000,64,0.74000000953674316
789477483,1,3,1,3847000,76,0.335999995470047
789479058,1,3,3,4459000,66,0
789481233,2,3,3,2859000,55,0
789483333,1,1,3,1258000,23,0.15199999511241913
789485433,1,2,3,1698000,67,1.8999999389052391E-2
789487308,1,2,2,4106000,78,0
789491058,1,3,1,4570000,82,0
789492558,1,2,1,4926000,82,0.60900002717971802
789494133,1,4,3,2441000,53,0.50599998235702515
789497283,2,3,2,7572000,56,0.05000000074505806
789502308,2,3,5,2379000,46,0.50900000333786011
789504183,1,3,4,2574000,62,0
789507408,1,6,1,5203000,90,0
789508758,1,2,3,3669000,67,0.15399999916553497
789513858,2,2,3,891000,28,0
789515283,1,1,3,4784000,69,0.69300001859664917
789520533,1,3,2,4551000,65,7.1000002324581146E-2
789523683,1,1,3,4348000,77,0.85600000619888306
789525408,1,4,2,7990000,89,0.42500001192092896
789526458,1,2,1,3965000,57,0.67299997806549072
789528183,1,2,3,2583000,47,0.69300001859664917
789529158,1,1,3,8553000,88,0.25200000405311584
789530208,1,2,2,1619000,37,0.92000001668930054
789531633,1,1,2,5218000,88,0.18899999558925629
789533133,1,1,2,4389000,82,0.35400000214576721
789535233,1,1,2,11603000,109,4.6999998390674591E-2
789539058,1,1,3,17064000,116,0.20600000023841858
789540108,1,1,3,4761000,75,0.64200001955032349
789541458,1,0,2,4840000,85,0.67900002002716064
789550458,1,2,1,14230000,111,0.11400000005960464
789551883,1,1,2,14426000,87,6.7000001668930054E-2
789556533,1,2,3,8070000,81,7.4000000953674316E-2
789560433,2,4,2,5147000,53,0
789562383,1,3,0,1259000,24,0.4050000011920929
789563658,1,4,4,4618000,60,0
789575583,1,1,0,4437000,64,0.19900000095367432
789577833,1,1,4,969000,29,0.21699999272823334
789579033,1,3,3,5021000,84,0.43000000715255737
789580908,1,2,2,4056000,81,0.17299999296665192
789582483,1,3,3,7699000,101,0.1940000057220459
789586833,1,2,1,4053000,85,0.60100001096725464
789588933,1,1,1,3912000,79,0
789593058,1,2,3,3311000,84,4.1999999433755875E-2
789594108,1,1,3,14107000,99,0.51899999380111694
789597408,1,2,3,4712000,76,0
789599283,1,3,2,3406000,62,0.72299998998641968
789601308,1,5,3,4228000,93,0
789603183,1,1,3,3756000,57,0
789605658,1,3,2,1065000,27,0.78899997472763062
789607983,1,6,2,1758000,40,0.12200000137090683
789611283,1,2,3,1347000,30,0.38400000333786011
789613083,1,3,3,5108000,81,0
789616158,1,1,3,3444000,52,0
789625383,1,3,3,3543000,62,0.16699999570846558
789627258,1,3,3,2498000,60,0.5339999794960022
789631908,1,1,2,4690000,85,0.5899999737739563
789634983,1,1,2,4911000,86,0.52499997615814209
789637308,2,3,4,2580000,50,0
789643383,1,3,3,3575000,56,0
789646158,1,1,3,3297000,66,0.24099999666213989
789656358,1,2,1,3956000,74,0.11599999666213989
789662283,2,3,4,2915000,50,0
789666333,1,3,2,15581000,115,4.8999998718500137E-2
789670533,1,1,2,4300000,67,0
789678483,1,3,2,4773000,77,0
789681708,1,1,3,7750000,82,2.0999999716877937E-2
789684258,2,3,3,7842000,61,5.4000001400709152E-2
789690483,1,2,3,3135000,39,0
789692283,1,3,2,4655000,66,0
789698733,1,3,1,4438000,78,0.22699999809265137
789701658,1,2,2,2180000,33,0.58399999141693115
789705408,1,1,2,3739000,55,0.35600000619888306
789707433,1,2,2,4370000,68,0.5220000147819519
789713208,2,3,5,2692000,29,0.11100000143051147
789717708,1,2,4,4180000,82,0.28799998760223389
789731433,1,2,4,2602000,42,0.67400002479553223
789733008,1,2,2,2938000,63,0.14300000667572021
789744033,1,1,1,3183000,69,0.05000000074505806
789749433,1,3,2,4730000,82,0.90299999713897705
789760233,1,3,3,2435000,63,0
789772983,1,3,3,3798000,56,0
789775308,1,1,3,4880000,77,0.77899998426437378
789777408,2,2,3,1134000,26,0.99000000953674316
789780033,1,2,2,14202000,114,2.7000000700354576E-2
789786258,1,2,4,2118000,33,7.1999996900558472E-2
789791808,1,2,2,14802000,112,0.21199999749660492
789800358,1,1,3,4730000,78,0.4869999885559082
789804933,1,1,2,2536000,69,0.05299999937415123
789817833,2,3,2,6793000,60,0.2720000147819519
789820308,1,2,2,3913000,47,0.70599997043609619
789823383,1,3,4,4532000,82,0.58700001239776611
789827208,1,3,1,7768000,92,0.22499999403953552
789830058,1,1,2,1384000,36,7.2999998927116394E-2
789833583,1,2,4,1476000,30,0.19599999487400055
789842283,2,3,2,706000,21,0
789849108,1,1,2,2290000,62,0
789853533,2,1,5,1037000,14,0
789859833,1,2,1,4388000,67,0.70300000905990601
789863208,1,2,3,1702000,37,0.73000001907348633
789866133,1,3,2,12867000,118,0.54600000381469727
789871233,1,3,2,4316000,78,0.56800001859664917
789875883,1,1,2,1391000,45,0.25200000405311584
789878283,1,2,2,13670000,117,0.37200000882148743
789880533,2,3,4,2404000,39,0.27900001406669617
789886533,1,3,3,1110000,21,0.44200000166893005
789890958,1,1,2,16230000,111,4.3999999761581421E-2
789893808,1,2,3,2100000,38,3.5999998450279236E-2
789900633,1,3,2,4288000,69,0.46599999070167542
789903708,1,3,2,3968000,68,0.34700000286102295
789907533,2,2,3,3100000,54,4.1999999433755875E-2
789911808,1,2,2,2487000,52,0.47099998593330383
789917208,1,3,3,5087000,69,0.90499997138977051
789920883,1,3,4,2959000,58,0.22499999403953552
789923058,2,3,3,2474000,44,0
789925833,1,1,1,4402000,64,0.27900001406669617
789937683,1,1,2,15559000,120,0.19200000166893005
789939558,1,3,2,5112000,87,0.40700000524520874
789942033,2,3,3,2237000,43,0
789945933,1,3,1,3560000,67,0
789948408,1,1,4,5220000,74,0.05000000074505806
789952158,1,3,3,2689000,57,0.89300000667572021
789953733,1,1,3,4519000,78,0.79400002956390381
789959283,1,3,2,1602000,40,0.43700000643730164
789960783,1,2,3,7702000,81,0.15700000524520874
